SiteSource	ItemID	ManufacturerID	ManufacturerCode	ManufacturerName	ProductID	ProductName	ProductDescription	ManufacturerItemCode	ItemDescription	ImageFileName	ItemImageURL	NDCItemCode	PKG	UnitPrice	QuantityOnHand	PriceDescription	Availability	PrimaryCategoryID	PrimaryCategoryName	SecondaryCategoryID	SecondaryCategoryName	CategoryID	CategoryName	IsRX	IsTBD
AIM	10365445	660	10000756	Therapeutic Dimensions, Inc.	10029241	THERAPEUTIC SHOULDER KIT		SK-PRO	Shoulder Kit Exerciser Includes: ShoulderWand™, ShoulderFit™ Resistance Exerciser with Plastic Handle, Thera-Loop™ Door Anchor, RangeMaster™ Shoulder Pulley with Metal Door Bracket, English/Spanish Flipchart Shoulder Exercise Guide, Posture PT with Light Resistance (023045) (DROP SHIP ONLY)			TDI SK-PRO	ea	43.5700	0		Drop Ship Only	12	Orthopedic & Physical Therapy	114	Physical Therapy 	734	Equipment	N	N
AIM	10305523	245	111	Midmark Corporation (Ritter Medical)	10034445	MIDMARK SYNTHESIS™ MOBILE TREATMENT CABINET		M51C.649.KCN	Mobile Treatment Cabinet, (5) 4" Drawers, 18" Deep, 3" Casters with Locks, Kydex, Contour Profile, Whisper, Solid				ea	1529.0000	0		Mfr. Direct	10	Equipment & Furniture	96	Cabinetry	649	Miscellaneous storage	N	N
AIM	10350438	2	1	3M Health Care	10037892	3M™ VERSAFLO™ ACCESSORIES		TR-3600	PreFilter for Versaflo™ PAPR, 10/bg, 10 bg/cs (Continental US+HI Only)			MMM TR-3600	cs	189.8700	0		14-21 Days	15	Protective Apparel 	132	Apparel	760	Miscellaneous	N	N
AIM	10361435	652	10000749	StoneHaven Medical, Inc.	10041109	STONEHAVEN BALANCE 3 SECTION EMERGE TREATMENT TABLE	BAL1070 Emerge 3 Section Treatment Table is designed for heavy duty manipulation and mobilization treatment and contstructed with heavy duty tubular steel upper frame that extends the entire length for maximum strength and stability.  The Emerge's stylistic design conceals most of the working paitent's treatements.  Individual Locking Casters and Face Hole with Plug are standard features, as well as 2" (5cm) foam cushions and a variety of upholstery choices.  The head sections features a negative drop of 80 degrees for ease of treatment of neck and lower extremeties without interference.  Specifications:  Gas Spring or Struts with hand lever for cushion angle adjustment.  Head Cushion drops to 80 degrees and a maximum height of 45 degrees including Face hole and Face Plug.  Individual locking casters (4).  Cushions 28" (71cm) width, 80" (203cm) length, 2" (5cm) foam and upholstery is secured with Integral T-Nut and Bolt Assembly.  ADA Compliant (per IRS, Section 44, consult Tax Consultant regarding tax credit allowance).  Foot Operated, Hands Free Table Height Up/Down Levers comfortably accessible from all around the table to a minimum height of 18" (46cm) to a maximum height of 37" (94cm).  Lifting Capacity 500 lbs., 1500 lbs Static Load Capacity.  Frame standard color is white, but custom colors are available, such as black (-CCF).  Options:  Custome Frame Base Colors (-CCF); Custom Cushion width and length with custom upholstery colors; Hydraulic Elevation Pump (-HP); Paper Dispenser (-PD) and Release Switch (-RS).	BAL1070-02	Treatment Table, Emerge 3-Section, Imperial Blue, (Pricing Subject to Change without Prior Notice) (DROP SHIP ONLY)	v23439.jpg	https://secure.ndc-inc.com/AIMImage/iv23439.jpg	SHM BAL1070-02	ea	1683.1600	0		Drop Ship Only	10	Equipment & Furniture	103	Tables	700	Treatment 	N	N
AIM	10376770	530	10000685	Cytiva	10042783	CYTIVA PALL ACRODISC SYRINGE FILTERS		4502	Acrodisc™ Syringe Filters with Nylon Membrane, 0.45µm, 25mm, 1000/pk			GBS 4502	pk	1843.6100	0		14-21 Days	9	Lab Equipment & Accessories	1058	Chromatography Products	0		N	N
AIM	10281606	258	10000362	Myco Medical	10017303	MYCO GLASSVAN® SURGERY BLADES	Individually wrapped in foil and hermetically sealed. Computerized technology and an ISO9001 based quality control system assure uniform cutting edges and a perfect fit on the scalpel handle.	2001T-20	Surgery Blade, Size 20, Carbon, 100/bx			MYC 2001T-20	bx	12.7300	6		Stock Item	21	Surgery/Minor Procedure	187	Scapels/Blades	910	Blades	N	N
AIM	10357072	147	10000455	First Aid Only/Acme United Corporation	10021032	FIRST AID ONLY/ACME UNITED BURN CARE FIRST AID KITS	This 12-piece burn kit includes the basic necessities for burn care. Products are contained in a sturdy, reusable plastic case with gasket. Kit Includes: (1) 3" Conforming gauze roll bandage, sterile; (1) 3"x5 yd. Cohesive elastic bandage wrap, latex free; (1) 1"x5 yd. first aid tape roll; (2) M489: 4"x4" burn dressings; (1) M490: 4"x16" burn dressing; (4) Exam quality vinyl gloves, 2 pairs; (1) 4 1/2" Scissors, nickel plated	13-040	First Aid Burn Spray, 4oz Pump  , 12/cs (DROP SHIP ONLY - $150 Minimum Order)			FAO 13-040	cs	36.1200	0		Drop Ship Only	18	Safety And Emergency	147	Emergency/Rescue	840	First Aid Kits	N	N
AIM	10362474	194	10000358	Johnson & Johnson Consumer Products	10033314	J&J ZYRTEC® ALLERGY RELIEF		204361	Zyrtec® Allergy 24 Hour Relief, 10mg Tablets, 30ct, 6/bx, 4 bx/cs (Continental US+HI Only)			JJC 204361	cs	477.2500	0		14-21 Days	14	Pharmaceuticals/OTC	128	OTC	805	Cough/Cold/Allergy	N	N
AIM	10204101	415	10000573	Medical ID Solutions	10023302	MEDICAL ID SOLUTIONS 12" SELF ADHESION INSERT WRISTBANDS - SOFT VINYL	Available in a variety of colors and sizes to suit your needs. All bands are made from comfortable soft vinyl. Cards are included with all insert wristbands and slide easily into the wristband's protective pocket.	8642	Wristband, Adult, Insert, Self Adhesion, Sealing, Soft Vinyl, Blue, 250/bx	i19683.jpg	https://secure.ndc-inc.com/AIMImage/i19683.jpg	PCM 8642	bx	46.3200	0		14-21 Days	13	Patient Care & Exam Room Supplies	124	Admissions/Bedside Items	762	ID Bands/Bracelets	N	N
AIM	10356997	147	10000455	First Aid Only/Acme United Corporation	10033890	FIRST AID ONLY/ACME UNITED ANTISEPTICS, CREAMS & OINTMENTS		H305-200	Alcohol Wipes, 200/bx  (DROP SHIP ONLY - $150 Minimum Order)			FAO H305-200	bx	4.3500	0		Drop Ship Only	14	Pharmaceuticals/OTC	129	Topicals	815	Miscellaneous Topicals	N	N
AIM	10368023	932	10001120	Capsa Healthcare	10040634	CAPSA HEALTHCARE M-SERIES MEDICATION CART & ACCESSORIES		1975074	M38e Chassis, Power, Elift, Storage (DROP SHIP ONLY)			CAP 1975074	ea	4705.4000	0		Drop Ship Only	10	Equipment & Furniture	97	Carts	653	Procedure/Specialty	N	N
AIM	10238349	89	10000446	Medtronic/Minimally Invasive Therapies Group	10020330	MEDTRONIC POLYSORB™ COATED SYNTHETIC ABSORBABLE SUTURES	Composed of LACTOMER™ glycolide/lactide copolymer which is a synthetic polyester composed of glycolide and lactide derived from glycolic and lactic acids. POLYSORB™ sutures are prepared by coating the suture with a mixture of caprolactone/glycolide copolymer and calcium stearoyl lactylate. The advanced extrusion process of the molecule of LACTOMER™ 9-1, the exclusive braiding process and coating system give the suture: Excellent strength over the critical wound healing period; Excellent knot security; Excellent handling; Predictable absorption profile. POLYSORB™ sutures are indicated for use in soft tissue approximation or ligation and ophthalmic surgery, but not in cardiovascular or neural tissue.	CL954	Suture, Taper Point, Size 0, Undyed, 36", Needle GS-21, ½ Circle, 3 dz/bx (Continental US Only)			USS CL954	bx	199.7800	0		14-21 Days	21	Surgery/Minor Procedure	188	Skin Closure	918	Sutures	N	N
AIM	10239194	89	10000446	Medtronic/Minimally Invasive Therapies Group	10022016	MEDTRONIC TI-CRON™ POLYESTER SUTURES	TI-CRON™ polyester sutures are nonabsorbable, sterile, surgical composed of polyethylene terephthalate. They are prepared from fibers of high molecular weight, long-chain, linear polyesters having recurrent aromatic rings as an integral component. The braided sutures are available uncoated or coated uniformly with silicone to increase surface lubricity, thereby enhancing handling characteristics, ease of passage through tissue, and knot run-down properties.	8886338189	Suture, Reel, Size 5, Blue, 60", No Needle, 2 dz/bx (Continental US Only)			USS 8886338189	bx	115.3700	0		14-21 Days	21	Surgery/Minor Procedure	188	Skin Closure	918	Sutures	N	N
AIM	10323933	656	10000752	Core Products	10037253	CORE PRODUCTS TRI-CORE® CERVICAL SUPPORT PILLOW	Tri-Core® Cervical Support PIllow helps provide proper alignment of the spine. Two different width neck rolls on top and bottom provide a custom fit for different sized sleepers. The trapezoid-shaped center delivers great orthopedic benefits for back sleeping by cradling the head and allowing the built-in neck roll to firmly support the neck. The comfortable, but firm, side lobes support the head in a natural position when side sleeping.	FIB-200	Cervical Pillow, Firm Support, Standard, 24"x16" (61cm x 41cm), White (15 ea/plt) (080150)	v19326.jpg	https://secure.ndc-inc.com/AIMImage/iv19326.jpg	COP FIB-200	ea	24.5900	9		Stock Item	12	Orthopedic & Physical Therapy	115	Soft Goods	740	Torso	N	N
AIM	10367018	60	2	Symmetry Surgical, Inc.	10041646	SYMMETRY SURGICAL FORCEPS		16-1016	Symmetry® Forceps, Rochester-Pean Hemostatic, Straight, 6-5/8 in			AAR 16-1016	ea	18.6800	0		14-21 Days	7	Instruments	66	GYN	561	Forceps	N	N
AIM	10367021	60	2	Symmetry Surgical, Inc.	10041648	SYMMETRY SURGICAL CLAMPS		17-5513	Symmetry® Clamp, Backhaus Towel, 5-1/4 in (133 mm)			AAR 17-5513	ea	13.7500	0		14-21 Days	7	Instruments	73	General Surgery	555	Clamps/Hemostats	N	N
AIM	10282534	19	7	Albahealth, LLC	10011465	ALBA NON-STERILE STOCKINETTE	Used as wrapping for fractures where single layers conform to shape of limb or body-elasticity allows for swelling without discomfort. Dressing for vein ligations, plastic surgery procedures and with burn dressings. Used as a component of orthopedic appliances.	N5012	Impervious Stockinette, 12" x 60", Bulk, 40 rl/cs			ABH N5012	cs	119.1900	0		14-21 Days	12	Orthopedic & Physical Therapy	112	Casting Products	728	Stockinette	N	N
AIM	10141833	29	10	American Diagnostic Corporation	10014819	ADC ADSCOPE™ 603 ADULT STETHOSCOPE ACCESSORIES		603-05FG	Binaural/ Tubing, Blue Diamond				ea	15.4000	0		Mfr. Direct	1	Diagnostic Instruments	29	Patient Monitoring/Vital Signs	259	Stethoscope Replacement Parts	N	N
AIM	10351547	345	10000485	ICU Medical	10035860	ICU MEDICAL TRACHEAL TUBE INTRODUCERS & GUIDES		100/125/010	Portex® Tracheal Tube Guide, Single-Use, 4.0-6.0mm ID, 10CH/ 3.3mm Size, 27.55" Length, 10/bx (US Only)			MDX 100/125/010	bx	115.8600	0		14-21 Days	17	Respiratory & Oxygen	143	Oxygen 	830	Tracheostomy Supplies	N	N
AIM	10360992	1083	10001288	Medi-Tech International Corp	10041077	MEDI-TECH INTERNATIONAL MEDIBRIEF™ MESH BRIEFS		MB14005	Medibrief™ Mesh Briefs, Latex-Free, X-Large, Green, 5/bg, 20bg/cs	v21297.jpg	https://secure.ndc-inc.com/AIMImage/iv21297.jpg	MTI MB14005	cs	41.3300	0		14-21 Days	4	Extended Care/Home Health	44	Incontinence 	478	Briefs	N	N
AIM	10346384	180	10000061	InSource, Inc.	10006047	INSOURCE INJECTABLES, PHARMACEUTICALS, VACCINES & BIOLOGICALS		1216143	Menhibrix Injectable, 5-2.5mcg, MenC-Y Hib TT, SDV, 0.5ml, Pediatric, Non-Returnable, Refrigerated (Rx), 10/pk				pk	247.0500	0		Mfr. Direct	14	Pharmaceuticals/OTC	127	Injectables	800	Vaccines	Y	N
AIM	10105371	29	10	American Diagnostic Corporation	10009497	ADC TUNING FORKS	Non magnetic, corrosion resistant aluminum alloy construction weighs 1/3 of comparable steel tuning forks. Produced from 3/8" x 1" bar stock for superior performance and consistent frequency accuracy. Extra long 2" handle of turned smooth aluminum to facilitate bone conduction tests.	504096	Tuning Fork without Weight, 4096cps Frequency	i09129.jpg	https://secure.ndc-inc.com/AIMImage/i09129.jpg		ea	7.0400	0		Mfr. Direct	7	Instruments	65	General Practice	541	Tuning Forks	N	N
AIM	10222475	499	10000646	Encompass Group/TECHStyles®	10026608	ENCOMPASS THERMOFLECT® HYPOTHERMIA PREVENTION SYSTEM	A simple solution to hypothermia that utilizes NASA-pioneered science instead of electricity. Reflects a patient's endogenous radiant heat, banking it in the body's core, while preventing convective heat loss (wind chill). Latex free. Nonconductive. Lined with a soft, patient-friendly inner surface. Cost-effective, ultra-lightweight yet durable, and move easily with the patient throughout the perioperative journey. Meets 16 CRF Part 1610 Standard for Flammability of Clothing Textiles. Meets 16 CFR Part 1615 Standard for the Flammability of Children's Sleepwear Sizes 0 through 6X. Meets 16 CRF Part 1616 Standard for the Flammability of Children's Sleepwear Sizes 7 through 14.	5100-200	Blanket, Small, 36" x 40, Silver, 60/cs	i50434.jpg	https://secure.ndc-inc.com/AIMImage/i50434.jpg		cs	127.2000	0		Mfr. Direct	18	Safety And Emergency	149	Linens	846	Hypothermia Blankets	N	N
AIM	10340936	191	261	Cardinal Health	10039129	CARDINAL HEALTH ELASTIC BANDAGE WITH SELF-CLOSURE	Ideal for low compression. Easy-to-use self- closure at both ends. Knit design offers strength, comfort and breathability. Cotton/poly blend yarn offers excellent elasticity and fit. Bandage ends are color coded by width for easy visual identification. Individually wrapped; sterile bandages are provided in a peel-pouch. Not made with natural latex rubber; sterile and non-sterile.	23593-03LF	Elastic Bandage, Self-Closure, 3" x 5.8yd, Latex Free (LF), Sterile, 12/pk, 6 pk/cs (Continental US Only)			CHC 23593-03LF	cs	61.5100	0		14-21 Days	19	Skin And Wound Care	164	Compression Bandages/Dressing Retainers	943	Elastic	N	N
AIM	10343984	1020	10001220	Cables and Sensors	10039557	CABLES AND SENSORS NIBP CONNECTORS		BP06	 BP06 NIBP Connector, Plastic Male Luer, 5.00mm Barb Diameter, Plastic POM, Compatible w/ OEM: 5082-165, CN-BP06, PM06 (DROP SHIP ONLY) (Freight Terms are Prepaid & Added to Invoice - Contact Vendor for Specifics)	v19372.jpg	https://secure.ndc-inc.com/AIMImage/iv19372.jpg	CAB BP06	ea	2.4200	0		Drop Ship Only	1	Diagnostic Instruments	29	Patient Monitoring/Vital Signs	270	Vital Signs-Accessories	N	N
AIM	10376946	530	10000685	Cytiva	10042790	CYTIVA PALL ACROPREP™ FILTER PLATE		8022	AcroPrep™ Advance 96-well Filter Plates for Protein purification, 350µL, Mustang Q Membrane, White, 10/pk			GBS 8022	pk	309.5200	0		14-21 Days	9	Lab Equipment & Accessories	1062	Multiwell Plates	0		N	N
AIM	10378604	1125	10001343	Soma Technlogies	10042916	SOMA STAINLESS STEEL EQUIPMENT & ACCESSORIES		AXOC-25	Case Cart, Open, 24"D X 24"W X 54"H, (Base Cart, No Shelves) (DROP SHIP ONLY)			SMA AXOC-25	ea	1339.2500	0		Drop Ship Only	10	Equipment & Furniture	103	Tables	696	Exam 	N	N
AIM	10093876	248	88	Integra Miltex	34279	MILTEX HEGAR UTERINE DILATORS		30-530-12	Uterine Dilator, 12mm, 7", Single End	I01874.jpg	https://secure.ndc-inc.com/AIMImage/I01874.jpg		ea	40.1600	0		Mfr. Direct	7	Instruments	66	GYN	560	Dilators	N	N
AIM	10114911	792	10000958	Medegen Medical Products, LLC	10004886	MEDEGEN ULTRA-TUFF™ INFECTIOUS WASTE BAGS	Constructed of high performance resin. Reinforced seams ensure secure load handling. The most cost-effective bag in areas where performance is critical. Red.	45-54	Infectious Waste Bag, 24" x 32", 1.25 mil, 12-16 gal, 250/cs	i07289.jpg	https://secure.ndc-inc.com/AIMImage/i07289.jpg	MAI 45-54	cs	33.4100	14		Stock Item	5	Housekeeping And Janitorial Products	52	Can Liners/bags	501	Biohazard	N	N
AIM	10205870	24	10000509	Ambra Le Roy	10023682	AMBRA LE ROY ORTHOPEDIC ELASTIC BANDAGE	A superior quality, non-sterile woven compression bandage. It is manufactured with cotton, polyester and latex-free elastic yarns. The densely woven construction maximizes comfort and durability, making the elastic bandage resistant to harsh medications and ointments, and allows it to stand up to frequent laundering and sterilization. Ideal for orthopedic applications and also useful for the support of prosthetic devices, reduction fractures, and support of limbs post-injury or surgery. It is recommended for strains and sprains, and for the treatment of tendonitis, tenosynovitis, varicosities, edema and poor peripheral circulation. It comes with elastic stretch clips.	71350	Premium Elastic Bandage, Orthopedic, 3" x 5 yds (Stretched) with Elastic Stretch Clips, Beige, Latex Free (LF), 10/bx, 5 bx/cs	i80724.jpg	https://secure.ndc-inc.com/AIMImage/i80724.jpg	ALR 71350	cs	72.3200	0		Stock Item	19	Skin And Wound Care	164	Compression Bandages/Dressing Retainers	943	Elastic	N	N
AIM	10305003	191	261	Cardinal Health	10034880	CARDINAL HEALTH KANGAROO™ CO2 DETECTOR FOR GASTRIC TUBE PLACEMENT	Proprietary colorimetric paper technology. Detects presence of CO2 within seconds.  Reduces unnecessary waiting time and minimizes the number of X-rays needed for procedure.  Ends the guesswork about proper gastric tube placement.  Convenient bellows device clears obstructions from distal tip, prevents CO2 from entering tube prematurely and facilitates airflow for quick results.  Easily attaches to either a bellows or syringe. Requires no change in insertion technique.  Universally adapts to all feeding and NG tubes.	7771610CN	CO2 Detector with Salem Sump Tube with Multifunctional Port, 16FR, 10/cs (Continental US Only)			KEN 7771610CN	cs	259.6500	0		14-21 Days	17	Respiratory & Oxygen	142	Miscellaneous 	819	Co2 Detection	N	N
AIM	10328118	191	261	Cardinal Health	10037565	CARDINAL HEALTH OPERATING ROOM ACCESSORIES	These accessories aid in the operating room. The X-ray cassette cover prevents contamination when the cassette enters the operative site. Prep pad can be used under the patient to keep the table clean. Sterile sleeve provides added protection to the forearm during wet procedures. The cystoscopy apron offers added protection to the surgeon and staff during wet procedures.	599	Sleeve, Sterile, 30/bx, 2 bx/cs (Continental US Only)	v13859.jpg	https://secure.ndc-inc.com/AIMImage/iv13859.jpg	CHC 599	cs	82.1700	0		Stock Item	21	Surgery/Minor Procedure	183	Miscellaneous	896	Miscellaneous Products	N	N
AIM	10092089	248	88	Integra Miltex	10007294	MILTEX JACKSON RETRACTORS		30-310	Jackson Retractor, 7", Blade 1½" x 4"	i65414.jpg	https://secure.ndc-inc.com/AIMImage/i65414.jpg		ea	82.6000	0		Mfr. Direct	7	Instruments	73	General Surgery	553	Retractors	N	N
AIM	10235385	29	10	American Diagnostic Corporation	10009469	ADC PROSPHYG HOMECARE™ 790	Black enamel 300mmHg no-pin stop manometer. Navy blue nylon D-ring self-adjusting cuff with attached blood pressure scope for one-handed use. Latex free inflation bladder and bulb. Chrome plated deflation valve. Scope features adjustable aluminum binaurals and black 22" PVC tubing. Complete with leatherette zippered carrying case, and operating instructions. Assembled, inspected and packaged in the U.S.A. Ten year calibration warranty.	790-10SAN	Small Adult Aneroid, Navy, Latex Free (LF)	i21825.jpg	https://secure.ndc-inc.com/AIMImage/i21825.jpg		ea	18.0400	0		Mfr. Direct	1	Diagnostic Instruments	29	Patient Monitoring/Vital Signs	256	Blood Pressure	N	N
